TRIP_ID,ORDER_ID,AGENT_ID,PICKUP_TIME,DROP_TIME,DISTANCE_KM,ESTIMATED_TIME_MIN,ACTUAL_TIME_MIN,SLA_BREACH_FLAG
35018,46690,719,2023-10-07 21:39:00,2023-10-07 22:08:00,7.78,20,29,1
35019,46691,302,2023-12-04 19:39:00,2023-12-04 19:49:00,11.37,30,10,0
35020,46692,285,2024-05-25 18:20:00,2024-05-25 18:51:00,2.26,35,31,0
35021,46693,57,2023-05-22 16:00:00,2023-05-22 16:21:00,5.3,25,21,0
35022,46695,281,2024-11-18 15:55:00,2024-11-18 16:50:00,8.1,20,55,1
35023,46696,313,2024-06-09 10:31:00,2024-06-09 11:07:00,6.45,20,36,1
35024,46697,674,2024-11-26 18:47:00,2024-11-26 19:14:00,9.14,20,27,1
35025,46698,529,2024-07-07 21:53:00,2024-07-07 22:13:00,2.76,35,20,0
35026,46699,203,2023-05-23 13:05:00,2023-05-23 13:25:00,5.28,35,20,0
35027,46701,362,2023-06-04 21:29:00,2023-06-04 21:53:00,2.37,25,24,0
35028,46702,187,2024-07-06 03:04:00,2024-07-06 03:41:00,8.1,35,37,0
35029,46703,106,2024-11-26 11:35:00,2024-11-26 12:31:00,9.88,35,56,1
35030,46705,107,2023-05-25 11:23:00,2023-05-25 11:38:00,9.72,30,15,0
35031,46709,508,2023-09-13 03:26:00,2023-09-13 03:28:00,1.43,25,2,0
35032,46710,567,2024-08-07 06:31:00,2024-08-07 07:08:00,2.81,20,37,1
35033,46711,37,2023-04-27 11:35:00,2023-04-27 12:14:00,1.56,20,39,1
35034,46712,655,2023-11-11 05:42:00,2023-11-11 06:08:00,4.74,30,26,0
35035,46715,83,2023-12-19 09:56:00,2023-12-19 10:37:00,11.05,35,41,1
35036,46718,220,2024-03-06 03:08:00,2024-03-06 03:14:00,5.34,30,6,0
35037,46719,459,2024-10-19 03:10:00,2024-10-19 03:24:00,6.18,30,14,0
35038,46720,766,2023-11-06 14:24:00,2023-11-06 14:53:00,1.54,35,29,0
35039,46721,427,2023-04-15 11:21:00,2023-04-15 11:50:00,5.48,35,29,0
35040,46722,667,2023-10-14 22:10:00,2023-10-14 22:40:00,11.63,20,30,1
35041,46723,33,2023-10-10 10:38:00,2023-10-10 11:29:00,11.63,20,51,1
35042,46725,98,2024-09-03 06:02:00,2024-09-03 06:47:00,2.82,30,45,1
35043,46726,549,2024-07-12 04:39:00,2024-07-12 04:48:00,10.66,25,9,0
35044,46727,652,2023-06-28 01:30:00,2023-06-28 01:43:00,5.69,25,13,0
35045,46728,324,2023-11-25 12:07:00,2023-11-25 12:38:00,3.25,30,31,0
35046,46729,667,2023-01-30 10:32:00,2023-01-30 11:23:00,11.17,35,51,1
35047,46730,750,2023-03-10 09:46:00,2023-03-10 10:06:00,9.42,25,20,0
35048,46731,17,2023-03-21 15:40:00,2023-03-21 16:06:00,3.49,25,26,0
35049,46733,414,2024-12-17 03:37:00,2024-12-17 04:00:00,9.8,20,23,0
35050,46734,123,2023-05-25 15:27:00,2023-05-25 15:55:00,3.29,30,28,0
35051,46735,311,2023-05-30 23:53:00,2023-05-30 23:55:00,1.17,25,2,0
35052,46736,761,2024-03-30 03:03:00,2024-03-30 03:37:00,2.87,20,34,1
35053,46737,332,2024-03-11 13:17:00,2024-03-11 13:33:00,5.45,25,16,0
35054,46738,518,2023-03-15 10:10:00,2023-03-15 10:42:00,5.64,35,32,0
35055,46739,523,2024-10-17 08:31:00,2024-10-17 08:55:00,8.09,25,24,0
35056,46742,365,2023-11-30 14:00:00,2023-11-30 14:20:00,7.11,35,20,0
35057,46745,609,2023-03-24 11:12:00,2023-03-24 11:42:00,7.93,20,30,1
35058,46746,463,2023-08-07 23:27:00,2023-08-07 23:35:00,9.14,25,8,0
35059,46747,440,2024-05-03 14:33:00,2024-05-03 14:55:00,10.36,35,22,0
35060,46748,743,2023-03-28 21:48:00,2023-03-28 21:54:00,7.01,25,6,0
35061,46753,43,2024-10-05 06:00:00,2024-10-05 06:49:00,1.61,25,49,1
35062,46754,46,2024-03-25 06:15:00,2024-03-25 06:55:00,2.23,35,40,0
35063,46755,532,2023-04-09 18:18:00,2023-04-09 19:15:00,9.98,25,57,1
35064,46756,232,2024-01-11 23:37:00,2024-01-11 23:51:00,1.45,25,14,0
35065,46757,262,2024-08-06 08:01:00,2024-08-06 08:49:00,11.38,20,48,1
35066,46758,135,2023-11-27 13:17:00,2023-11-27 13:59:00,1.33,20,42,1
35067,46760,262,2024-02-17 00:12:00,2024-02-17 00:43:00,10.88,20,31,1
35068,46761,521,2023-08-22 15:49:00,2023-08-22 16:06:00,3.93,20,17,0
35069,46762,103,2024-03-07 15:47:00,2024-03-07 15:57:00,5.14,35,10,0
35070,46763,130,2024-08-23 11:26:00,2024-08-23 12:24:00,4.83,20,58,1
35071,46764,398,2024-04-11 13:57:00,2024-04-11 14:09:00,9.37,30,12,0
35072,46765,90,2024-12-11 15:21:00,2024-12-11 16:05:00,2.42,20,44,1
35073,46766,30,2024-04-25 06:46:00,2024-04-25 07:11:00,7.18,30,25,0
35074,46768,276,2023-06-05 06:52:00,2023-06-05 07:02:00,10.26,20,10,0
35075,46770,559,2024-04-28 13:11:00,2024-04-28 13:59:00,5.68,30,48,1
35076,46772,516,2023-08-29 21:31:00,2023-08-29 22:19:00,9.92,20,48,1
35077,46773,279,2024-03-26 23:54:00,2024-03-27 00:19:00,1.41,35,25,0
35078,46774,57,2024-02-16 10:57:00,2024-02-16 11:31:00,6.24,35,34,0
35079,46776,711,2023-08-02 11:02:00,2023-08-02 11:47:00,4.17,35,45,1
35080,46777,521,2024-11-27 12:22:00,2024-11-27 12:58:00,3.43,20,36,1
35081,46779,120,2023-08-20 17:53:00,2023-08-20 18:08:00,3.07,20,15,0
35082,46780,153,2023-10-28 21:19:00,2023-10-28 21:40:00,7.45,25,21,0
35083,46781,463,2023-09-01 05:50:00,2023-09-01 06:24:00,2.55,20,34,1
35084,46782,79,2023-04-10 10:21:00,2023-04-10 10:48:00,3.39,20,27,1
35085,46783,680,2024-08-05 18:18:00,2024-08-05 18:50:00,11.84,25,32,1
35086,46784,142,2024-05-22 05:38:00,2024-05-22 05:59:00,6.41,30,21,0
35087,46786,55,2024-04-13 03:57:00,2024-04-13 04:17:00,8.28,25,20,0
35088,46787,751,2024-10-26 20:45:00,2024-10-26 21:02:00,5.08,30,17,0
35089,46789,99,2023-08-24 11:45:00,2023-08-24 12:24:00,4.57,30,39,1
35090,46791,379,2024-01-16 18:48:00,2024-01-16 19:14:00,2.71,20,26,1
35091,46792,601,2024-02-23 10:34:00,2024-02-23 10:46:00,8.24,35,12,0
35092,46794,66,2023-08-06 15:33:00,2023-08-06 16:07:00,4.0,35,34,0
35093,46795,350,2024-01-10 14:55:00,2024-01-10 15:52:00,7.76,20,57,1
35094,46796,230,2024-08-12 10:20:00,2024-08-12 11:09:00,4.48,35,49,1
35095,46797,621,2024-02-14 15:51:00,2024-02-14 16:29:00,8.6,30,38,1
35096,46799,480,2023-08-19 12:35:00,2023-08-19 13:12:00,9.67,25,37,1
35097,46800,297,2024-05-05 15:14:00,2024-05-05 15:34:00,2.45,25,20,0
35098,46802,205,2024-08-26 01:20:00,2024-08-26 01:34:00,6.45,20,14,0
35099,46804,235,2024-09-16 11:07:00,2024-09-16 11:35:00,6.81,35,28,0
35100,46805,623,2023-11-24 01:13:00,2023-11-24 01:26:00,2.64,30,13,0
35101,46806,677,2024-06-30 05:37:00,2024-06-30 05:52:00,7.16,25,15,0
35102,46810,46,2024-08-26 23:40:00,2024-08-27 00:01:00,11.91,25,21,0
35103,46811,488,2023-06-18 21:35:00,2023-06-18 21:43:00,3.3,25,8,0
35104,46812,92,2023-11-21 16:49:00,2023-11-21 17:26:00,10.15,20,37,1
35105,46813,191,2024-06-13 23:03:00,2024-06-13 23:53:00,1.17,30,50,1
35106,46815,252,2024-09-27 06:48:00,2024-09-27 07:17:00,1.21,35,29,0
35107,46816,304,2023-10-15 02:13:00,2023-10-15 02:32:00,8.16,30,19,0
35108,46817,174,2024-08-24 07:08:00,2024-08-24 07:55:00,7.7,25,47,1
35109,46821,153,2024-02-23 09:27:00,2024-02-23 10:00:00,6.57,25,33,1
35110,46822,153,2024-07-11 01:59:00,2024-07-11 02:34:00,8.65,35,35,0
35111,46825,316,2024-12-27 02:12:00,2024-12-27 02:47:00,7.43,35,35,0
35112,46826,401,2024-03-14 10:44:00,2024-03-14 11:23:00,11.12,25,39,1
35113,46827,658,2024-11-10 14:11:00,2024-11-10 14:37:00,9.18,20,26,1
35114,46828,289,2023-09-15 11:16:00,2023-09-15 11:26:00,8.3,20,10,0
35115,46829,705,2023-10-15 13:04:00,2023-10-15 13:44:00,5.65,20,40,1
35116,46830,583,2024-09-26 09:35:00,2024-09-26 09:57:00,6.94,20,22,0
35117,46832,12,2024-02-19 15:26:00,2024-02-19 15:35:00,4.93,20,9,0
35118,46834,477,2024-04-14 21:29:00,2024-04-14 21:40:00,3.52,35,11,0
35119,46835,2,2024-02-25 16:05:00,2024-02-25 16:24:00,1.78,30,19,0
35120,46836,275,2024-01-22 05:25:00,2024-01-22 05:54:00,2.88,20,29,1
35121,46838,688,2024-05-11 11:38:00,2024-05-11 11:58:00,7.37,20,20,0
35122,46839,148,2023-05-26 10:16:00,2023-05-26 10:38:00,6.48,30,22,0
35123,46840,412,2024-05-03 05:48:00,2024-05-03 06:02:00,5.13,30,14,0
35124,46841,713,2024-05-02 05:02:00,2024-05-02 05:26:00,9.47,35,24,0
35125,46842,382,2024-04-08 01:43:00,2024-04-08 02:19:00,11.99,20,36,1
35126,46843,490,2024-11-05 19:35:00,2024-11-05 20:25:00,9.15,35,50,1
35127,46844,141,2023-12-22 14:55:00,2023-12-22 15:32:00,11.8,35,37,0
35128,46845,792,2023-02-07 19:22:00,2023-02-07 19:45:00,8.85,25,23,0
35129,46846,108,2023-07-04 12:40:00,2023-07-04 13:01:00,2.76,25,21,0
35130,46847,25,2024-01-10 07:59:00,2024-01-10 08:29:00,6.16,30,30,0
35131,46849,651,2023-12-14 16:52:00,2023-12-14 17:31:00,3.55,30,39,1
35132,46850,18,2024-07-19 14:35:00,2024-07-19 15:02:00,6.33,20,27,1
35133,46852,658,2024-08-14 14:21:00,2024-08-14 15:09:00,10.23,20,48,1
35134,46853,317,2024-05-19 12:37:00,2024-05-19 13:10:00,6.89,20,33,1
35135,46857,288,2024-09-03 12:01:00,2024-09-03 12:34:00,8.61,25,33,1
35136,46858,98,2024-06-11 10:46:00,2024-06-11 11:26:00,4.21,30,40,1
35137,46859,552,2024-10-02 19:30:00,2024-10-02 19:58:00,1.31,35,28,0
35138,46860,468,2023-08-26 01:03:00,2023-08-26 01:40:00,8.53,35,37,0
35139,46862,564,2023-10-11 08:26:00,2023-10-11 09:19:00,4.45,20,53,1
35140,46864,711,2023-02-20 13:27:00,2023-02-20 13:58:00,6.15,20,31,1
35141,46865,608,2024-06-30 13:55:00,2024-06-30 14:15:00,10.25,20,20,0
35142,46866,288,2023-09-22 05:50:00,2023-09-22 06:27:00,1.25,35,37,0
35143,46867,197,2024-04-18 22:10:00,2024-04-18 22:41:00,9.16,20,31,1
35144,46869,346,2023-11-02 01:18:00,2023-11-02 01:13:00,4.24,20,-5,0
35145,46870,684,2024-01-23 21:23:00,2024-01-23 21:23:00,9.7,30,0,0
35146,46872,557,2024-03-20 17:43:00,2024-03-20 18:21:00,7.91,20,38,1
35147,46873,101,2024-02-25 09:11:00,2024-02-25 09:34:00,9.01,30,23,0
35148,46875,128,2023-05-21 22:56:00,2023-05-21 23:04:00,5.49,20,8,0
35149,46876,47,2023-06-05 02:49:00,2023-06-05 03:00:00,3.73,25,11,0
35150,46877,295,2023-06-24 22:44:00,2023-06-24 23:08:00,1.53,30,24,0
35151,46878,503,2024-11-08 04:55:00,2024-11-08 05:49:00,7.29,30,54,1
35152,46879,368,2024-06-26 10:06:00,2024-06-26 11:04:00,9.99,25,58,1
35153,46882,461,2024-07-15 04:53:00,2024-07-15 05:02:00,7.36,30,9,0
35154,46883,599,2024-10-17 19:28:00,2024-10-17 19:42:00,2.73,35,14,0
35155,46884,276,2024-07-07 15:11:00,2024-07-07 15:30:00,8.92,35,19,0
35156,46887,22,2024-04-02 05:30:00,2024-04-02 06:20:00,2.81,25,50,1
35157,46888,680,2023-11-30 08:44:00,2023-11-30 09:26:00,10.79,20,42,1
35158,46889,760,2023-03-08 23:26:00,2023-03-09 00:17:00,10.75,30,51,1
35159,46891,247,2024-11-26 19:12:00,2024-11-26 19:48:00,5.97,30,36,1
35160,46892,788,2024-06-05 21:17:00,2024-06-05 21:32:00,3.39,20,15,0
35161,46893,177,2023-10-09 13:07:00,2023-10-09 13:15:00,7.71,35,8,0
35162,46894,761,2023-08-06 14:47:00,2023-08-06 15:16:00,4.06,25,29,0
35163,46895,195,2023-02-14 23:41:00,2023-02-14 23:56:00,1.36,20,15,0
35164,46896,514,2024-11-21 01:48:00,2024-11-21 02:22:00,4.11,35,34,0
35165,46897,670,2023-08-08 06:44:00,2023-08-08 07:30:00,4.52,30,46,1
35166,46899,778,2023-10-10 20:53:00,2023-10-10 21:30:00,4.24,20,37,1
35167,46900,673,2024-08-05 10:39:00,2024-08-05 11:15:00,6.32,30,36,1
35168,46901,404,2024-12-29 10:50:00,2024-12-29 11:24:00,3.29,20,34,1
35169,46902,353,2023-07-26 10:18:00,2023-07-26 11:10:00,10.01,30,52,1
35170,46903,103,2023-10-06 03:24:00,2023-10-06 03:55:00,7.51,35,31,0
35171,46904,172,2023-09-01 00:38:00,2023-09-01 00:43:00,9.69,25,5,0
35172,46905,59,2023-08-14 21:30:00,2023-08-14 22:09:00,6.22,35,39,0
35173,46907,355,2023-08-08 04:04:00,2023-08-08 04:43:00,6.89,25,39,1
35174,46910,461,2023-05-13 06:04:00,2023-05-13 06:26:00,5.85,35,22,0
35175,46911,686,2024-04-08 22:00:00,2024-04-08 22:59:00,9.16,20,59,1
35176,46912,398,2024-01-03 12:08:00,2024-01-03 12:43:00,4.66,35,35,0
35177,46913,214,2023-11-15 21:08:00,2023-11-15 21:27:00,5.98,30,19,0
35178,46914,789,2024-08-13 15:00:00,2024-08-13 15:18:00,8.84,25,18,0
35179,46915,68,2023-04-18 09:59:00,2023-04-18 10:45:00,11.86,25,46,1
35180,46916,37,2023-08-25 16:21:00,2023-08-25 16:43:00,10.23,30,22,0
35181,46917,565,2023-04-14 05:15:00,2023-04-14 05:51:00,2.27,30,36,1
35182,46918,203,2023-12-18 23:26:00,2023-12-18 23:38:00,10.66,25,12,0
35183,46919,265,2024-04-17 19:40:00,2024-04-17 20:28:00,2.41,20,48,1
35184,46920,283,2023-02-14 02:06:00,2023-02-14 03:04:00,5.74,25,58,1
35185,46921,247,2023-04-09 11:25:00,2023-04-09 11:59:00,10.13,30,34,0
35186,46923,160,2023-05-07 17:34:00,2023-05-07 17:59:00,8.88,20,25,0
35187,46924,631,2024-12-12 10:58:00,2024-12-12 11:42:00,2.9,25,44,1
35188,46925,211,2024-05-02 18:23:00,2024-05-02 19:08:00,11.17,25,45,1
35189,46927,512,2024-09-03 23:24:00,2024-09-03 23:48:00,2.78,20,24,0
35190,46928,241,2024-11-22 03:23:00,2024-11-22 03:39:00,9.53,25,16,0
35191,46929,432,2024-08-21 03:43:00,2024-08-21 04:07:00,7.78,20,24,0
35192,46930,729,2023-04-19 19:06:00,2023-04-19 19:30:00,2.9,30,24,0
35193,46931,759,2023-04-14 15:59:00,2023-04-14 16:21:00,4.58,30,22,0
35194,46932,379,2023-10-25 17:38:00,2023-10-25 18:06:00,7.8,25,28,0
35195,46935,646,2024-10-22 09:34:00,2024-10-22 09:40:00,5.15,30,6,0
35196,46936,410,2024-11-06 00:45:00,2024-11-06 01:24:00,7.95,35,39,0
35197,46939,651,2024-03-13 19:17:00,2024-03-13 19:24:00,10.42,25,7,0
35198,46940,259,2024-08-19 19:16:00,2024-08-19 19:50:00,3.69,30,34,0
35199,46941,117,2024-06-07 12:01:00,2024-06-07 12:11:00,8.92,25,10,0
35200,46942,611,2024-12-07 09:29:00,2024-12-07 09:57:00,1.37,30,28,0
35201,46944,389,2024-07-01 14:00:00,2024-07-01 14:31:00,5.52,20,31,1
35202,46946,207,2024-09-19 20:51:00,2024-09-19 21:20:00,9.93,25,29,0
35203,46947,570,2024-09-29 20:13:00,2024-09-29 20:59:00,6.72,30,46,1
35204,46948,315,2024-03-10 11:47:00,2024-03-10 12:33:00,8.04,20,46,1
35205,46949,161,2023-11-09 11:23:00,2023-11-09 11:47:00,3.1,30,24,0
35206,46950,108,2023-07-07 10:15:00,2023-07-07 10:57:00,9.44,25,42,1
35207,46951,347,2024-12-08 03:11:00,2024-12-08 04:04:00,4.62,30,53,1
35208,46952,206,2023-05-19 14:56:00,2023-05-19 15:25:00,3.7,35,29,0
35209,46953,203,2024-12-26 11:00:00,2024-12-26 11:44:00,3.57,25,44,1
35210,46954,294,2023-01-10 11:12:00,2023-01-10 11:40:00,3.68,20,28,1
35211,46956,380,2023-10-02 22:57:00,2023-10-02 23:39:00,8.86,30,42,1
35212,46958,299,2023-06-02 17:10:00,2023-06-02 17:23:00,8.36,30,13,0
35213,46959,20,2024-03-07 11:32:00,2024-03-07 12:25:00,10.17,30,53,1
35214,46960,662,2023-03-12 06:49:00,2023-03-12 07:18:00,6.87,30,29,0
35215,46961,513,2024-03-16 08:48:00,2024-03-16 09:53:00,9.06,20,65,1
35216,46962,178,2023-05-05 23:48:00,2023-05-06 00:12:00,11.48,35,24,0
35217,46963,111,2023-10-12 10:45:00,2023-10-12 10:51:00,1.21,20,6,0
35218,46964,150,2023-09-16 18:37:00,2023-09-16 19:16:00,6.56,35,39,0
35219,46965,42,2024-07-08 15:33:00,2024-07-08 16:23:00,5.41,20,50,1
35220,46966,29,2024-12-08 01:16:00,2024-12-08 01:42:00,5.41,25,26,0
35221,46969,738,2023-09-14 00:01:00,2023-09-14 00:32:00,10.5,20,31,1
35222,46971,739,2023-11-12 23:23:00,2023-11-12 23:59:00,8.2,20,36,1
35223,46972,753,2024-10-20 11:37:00,2024-10-20 12:13:00,8.04,35,36,0
35224,46973,623,2023-05-23 23:37:00,2023-05-24 00:25:00,10.73,35,48,1
35225,46975,162,2023-11-04 05:43:00,2023-11-04 05:59:00,10.37,25,16,0
35226,46976,334,2024-08-03 18:13:00,2024-08-03 18:40:00,3.71,30,27,0
35227,46977,367,2023-03-07 13:31:00,2023-03-07 14:12:00,7.74,30,41,1
35228,46978,799,2023-12-26 11:58:00,2023-12-26 12:29:00,5.88,20,31,1
35229,46979,407,2024-09-25 10:43:00,2024-09-25 11:11:00,2.37,35,28,0
35230,46981,347,2023-03-24 19:53:00,2023-03-24 20:34:00,5.87,35,41,1
35231,46983,627,2024-02-16 11:48:00,2024-02-16 11:55:00,11.4,20,7,0
35232,46984,673,2023-04-11 10:13:00,2023-04-11 11:05:00,8.73,30,52,1
35233,46986,707,2023-12-19 05:27:00,2023-12-19 06:16:00,1.68,25,49,1
35234,46987,13,2023-05-08 23:52:00,2023-05-09 00:20:00,4.99,20,28,1
35235,46989,287,2024-10-28 10:15:00,2024-10-28 10:51:00,8.37,30,36,1
35236,46990,686,2023-04-06 06:16:00,2023-04-06 06:24:00,10.96,20,8,0
35237,46991,328,2023-04-05 02:10:00,2023-04-05 02:23:00,8.82,35,13,0
35238,46992,164,2023-04-24 18:29:00,2023-04-24 19:10:00,3.41,25,41,1
35239,46993,374,2024-10-07 11:52:00,2024-10-07 12:15:00,2.43,25,23,0
35240,46994,226,2024-02-10 01:48:00,2024-02-10 02:26:00,1.98,35,38,0
35241,46995,218,2023-10-29 11:53:00,2023-10-29 12:34:00,8.22,25,41,1
35242,46996,299,2024-11-28 11:01:00,2024-11-28 11:19:00,8.49,25,18,0
35243,46997,402,2024-02-01 10:49:00,2024-02-01 11:09:00,4.8,25,20,0
35244,46998,787,2023-04-27 04:42:00,2023-04-27 05:18:00,10.61,35,36,0
35245,47001,594,2023-12-28 20:32:00,2023-12-28 20:54:00,1.64,30,22,0
35246,47002,444,2024-08-02 13:27:00,2024-08-02 14:07:00,5.48,25,40,1
35247,47003,203,2023-03-23 17:41:00,2023-03-23 18:30:00,7.86,30,49,1
35248,47006,267,2023-01-14 12:17:00,2023-01-14 12:45:00,4.99,30,28,0
35249,47009,696,2024-03-19 17:45:00,2024-03-19 18:00:00,11.61,20,15,0
35250,47010,196,2023-03-21 01:44:00,2023-03-21 02:00:00,10.78,30,16,0
35251,47011,159,2024-03-30 18:00:00,2024-03-30 18:23:00,4.96,35,23,0
35252,47012,763,2023-12-04 23:30:00,2023-12-05 00:11:00,3.24,25,41,1
35253,47013,265,2024-05-06 03:26:00,2024-05-06 03:47:00,6.14,35,21,0
35254,47014,386,2024-04-29 13:52:00,2024-04-29 14:17:00,6.36,30,25,0
35255,47015,136,2024-08-23 05:57:00,2024-08-23 06:29:00,11.13,20,32,1
35256,47016,368,2023-11-30 01:58:00,2023-11-30 02:55:00,11.2,35,57,1
35257,47017,479,2024-10-19 19:01:00,2024-10-19 19:28:00,7.5,25,27,0
35258,47019,298,2023-03-18 00:35:00,2023-03-18 00:50:00,2.07,20,15,0
35259,47020,687,2024-03-02 09:25:00,2024-03-02 09:53:00,6.52,35,28,0
35260,47021,339,2023-03-24 14:56:00,2023-03-24 15:41:00,2.51,35,45,1
35261,47022,196,2023-11-24 21:38:00,2023-11-24 22:21:00,11.95,30,43,1
35262,47023,490,2023-10-07 03:36:00,2023-10-07 04:09:00,2.65,35,33,0
35263,47024,301,2024-08-14 16:25:00,2024-08-14 16:46:00,2.44,30,21,0
35264,47025,48,2023-06-12 19:10:00,2023-06-12 20:06:00,11.87,25,56,1
35265,47026,731,2023-02-02 02:45:00,2023-02-02 03:19:00,11.2,25,34,1
35266,47028,196,2023-12-24 01:33:00,2023-12-24 02:03:00,4.93,30,30,0
35267,47030,282,2023-10-24 19:54:00,2023-10-24 20:09:00,2.91,35,15,0
35268,47031,397,2024-11-22 12:41:00,2024-11-22 13:17:00,2.27,35,36,0
35269,47032,115,2024-05-02 02:55:00,2024-05-02 03:55:00,9.48,20,60,1
35270,47033,522,2024-03-27 05:12:00,2024-03-27 05:57:00,11.41,20,45,1
35271,47034,399,2024-06-26 10:40:00,2024-06-26 11:07:00,5.93,20,27,1
35272,47036,347,2024-05-03 15:02:00,2024-05-03 15:28:00,1.7,35,26,0
35273,47037,139,2023-09-22 21:29:00,2023-09-22 21:59:00,10.59,20,30,1
35274,47040,486,2023-07-06 03:19:00,2023-07-06 04:00:00,10.85,35,41,1
35275,47041,184,2023-10-22 19:12:00,2023-10-22 20:07:00,9.99,20,55,1
35276,47042,772,2024-03-19 02:55:00,2024-03-19 03:31:00,2.22,25,36,1
35277,47043,143,2023-10-09 00:21:00,2023-10-09 00:28:00,1.58,20,7,0
35278,47044,37,2023-10-18 11:39:00,2023-10-18 12:34:00,1.26,20,55,1
35279,47045,753,2023-01-19 00:33:00,2023-01-19 01:07:00,3.61,35,34,0
35280,47046,294,2023-05-18 16:34:00,2023-05-18 17:05:00,11.15,35,31,0
35281,47047,326,2023-04-28 06:18:00,2023-04-28 07:07:00,6.57,35,49,1
35282,47048,108,2023-07-13 18:12:00,2023-07-13 19:03:00,4.25,30,51,1
35283,47049,461,2024-07-28 00:19:00,2024-07-28 00:33:00,5.2,25,14,0
35284,47050,172,2023-01-18 14:40:00,2023-01-18 15:14:00,7.23,35,34,0
35285,47051,166,2023-12-19 05:11:00,2023-12-19 06:07:00,10.45,35,56,1
35286,47052,196,2024-09-24 19:33:00,2024-09-24 19:43:00,4.92,25,10,0
35287,47053,98,2024-12-28 23:07:00,2024-12-28 23:49:00,9.97,20,42,1
35288,47054,278,2024-07-31 03:56:00,2024-07-31 04:30:00,3.67,20,34,1
35289,47055,527,2024-08-27 22:19:00,2024-08-27 23:12:00,3.74,35,53,1
35290,47056,252,2023-10-10 02:34:00,2023-10-10 03:15:00,1.84,35,41,1
35291,47057,271,2023-11-26 01:46:00,2023-11-26 02:22:00,9.75,30,36,1
35292,47058,542,2024-06-13 04:21:00,2024-06-13 04:45:00,5.54,30,24,0
35293,47059,203,2024-05-12 08:40:00,2024-05-12 09:22:00,9.96,25,42,1
35294,47063,605,2023-10-28 11:11:00,2023-10-28 11:46:00,9.3,20,35,1
35295,47064,629,2024-01-08 17:03:00,2024-01-08 17:23:00,7.28,30,20,0
35296,47065,592,2024-01-19 23:33:00,2024-01-20 00:28:00,6.03,25,55,1
35297,47069,330,2024-04-15 16:00:00,2024-04-15 16:16:00,3.38,30,16,0
35298,47070,287,2024-07-16 09:26:00,2024-07-16 10:13:00,7.86,35,47,1
35299,47071,273,2023-12-16 18:47:00,2023-12-16 19:20:00,2.47,35,33,0
35300,47073,194,2024-09-18 09:51:00,2024-09-18 10:00:00,1.86,30,9,0
35301,47075,154,2023-02-04 23:31:00,2023-02-05 00:19:00,5.19,30,48,1
35302,47077,545,2024-10-28 13:28:00,2024-10-28 13:48:00,7.28,25,20,0
35303,47078,234,2023-10-28 10:29:00,2023-10-28 10:49:00,2.68,25,20,0
35304,47079,629,2024-04-15 18:53:00,2024-04-15 19:28:00,11.37,30,35,0
35305,47080,238,2023-01-21 04:28:00,2023-01-21 04:53:00,1.53,25,25,0
35306,47081,720,2023-04-29 04:21:00,2023-04-29 04:46:00,3.62,35,25,0
35307,47082,191,2023-11-17 20:07:00,2023-11-17 20:14:00,3.34,25,7,0
35308,47083,390,2023-08-24 15:00:00,2023-08-24 15:35:00,2.28,25,35,1
35309,47084,678,2023-09-19 20:54:00,2023-09-19 21:14:00,6.79,25,20,0
35310,47085,379,2024-08-20 20:05:00,2024-08-20 20:22:00,3.23,30,17,0
35311,47086,781,2024-12-08 08:52:00,2024-12-08 08:57:00,9.8,25,5,0
35312,47088,679,2023-07-05 10:00:00,2023-07-05 10:29:00,4.66,30,29,0
35313,47089,110,2024-03-06 04:36:00,2024-03-06 05:00:00,9.36,30,24,0
35314,47090,395,2024-07-27 01:10:00,2024-07-27 01:35:00,6.23,20,25,0
35315,47091,24,2025-01-01 18:08:00,2025-01-01 18:40:00,10.39,35,32,0
35316,47093,275,2023-07-01 18:57:00,2023-07-01 19:18:00,9.97,30,21,0
35317,47094,711,2024-01-10 01:31:00,2024-01-10 01:32:00,10.03,25,1,0
35318,47095,454,2023-04-23 14:13:00,2023-04-23 14:40:00,11.83,35,27,0
35319,47096,223,2023-01-05 22:56:00,2023-01-05 23:33:00,4.46,35,37,0
35320,47097,272,2024-11-20 07:04:00,2024-11-20 07:32:00,4.71,25,28,0
35321,47098,424,2023-02-15 02:16:00,2023-02-15 02:50:00,10.61,25,34,1
35322,47102,354,2024-08-10 16:56:00,2024-08-10 17:52:00,2.84,30,56,1
35323,47103,241,2024-11-25 23:15:00,2024-11-25 23:21:00,5.32,20,6,0
35324,47104,325,2023-08-06 08:16:00,2023-08-06 08:42:00,10.61,25,26,0
35325,47105,206,2024-12-05 23:18:00,2024-12-05 23:39:00,3.37,35,21,0
35326,47106,43,2023-07-31 18:58:00,2023-07-31 19:28:00,8.15,30,30,0
35327,47107,170,2023-01-16 17:17:00,2023-01-16 18:02:00,9.14,20,45,1
35328,47109,666,2024-11-08 12:16:00,2024-11-08 12:47:00,7.09,30,31,0
35329,47110,271,2023-04-27 12:48:00,2023-04-27 13:15:00,1.9,30,27,0
35330,47113,364,2024-07-15 14:24:00,2024-07-15 15:18:00,6.59,25,54,1
35331,47115,660,2023-05-29 20:37:00,2023-05-29 20:58:00,10.87,35,21,0
35332,47116,780,2024-08-01 04:51:00,2024-08-01 05:19:00,7.31,20,28,1
